seq_label,lstm_ae_pred,lstm_ae_score
0,0,0.4005189308995851
0,0,0.4039328405296079
0,0,0.35647179804315515
0,0,0.3487439150531921
0,0,0.3532762739644767
0,0,0.35480951970575875
0,0,0.32779536618785876
0,0,0.35692499406430106
0,0,0.3828652136219424
0,0,0.36364117722274764
0,0,0.33643541521257503
0,0,0.36117335687698493
0,0,0.3779558424744986
0,0,0.41604914740944166
0,0,0.31364174220423474
0,0,0.3257791013203799
0,0,0.4233150078198881
0,0,0.4546043213592606
0,0,0.4389582426807796
0,0,0.4403322357396335
0,0,0.3202279651932342
0,0,0.37869096560873783
0,0,0.4358614603037788
0,0,0.30202375127062375
0,0,0.36160416763745246
0,0,0.3490890931465982
0,0,0.4353585651338005
0,0,0.34294933173906456
0,0,0.3505441090923732
0,0,0.36564054233376003
0,0,0.44610089112838014
0,0,0.38181372885781245
0,0,0.30129549746003764
0,0,0.4518129599533063
0,0,0.3697138541843406
0,0,0.38637367030423686
0,0,0.4485311948993095
0,0,0.4515983897379697
0,0,0.48858600070892594
0,0,0.4771231828464113
0,0,0.49863153944718897
0,0,0.5315993870296004
0,0,0.5281773675860014
0,0,0.5082513558608649
0,0,0.4348063206715866
0,0,0.391873700755069
0,0,0.31422419586368644
0,0,0.24969895522893423
0,0,0.2814054633513906
0,0,0.29811946503842246
0,0,0.4780944486800341
0,0,0.46249708351319146
0,0,0.5040032671919682
0,0,0.5200080734900249
0,0,0.43639699896901757
0,0,0.46319448627780274
0,0,0.36449578046756914
0,0,0.5024894312013587
0,0,0.6341974452571998
0,0,0.4910055240974262
0,0,0.48061884607612515
0,0,0.5227140377693171
0,0,0.5350420979725912
0,0,0.41036617878752824
0,0,0.4055474216806694
0,0,0.4041816160513275
0,0,0.2888952338995299
0,0,0.2660227927499796
0,0,0.23153048812548868
0,0,0.241612627231696
0,0,0.21630954281891981
0,0,0.17651720587782818
0,0,0.2006076954937049
0,0,0.21020670004493922
0,0,0.2783031386125848
0,0,0.31622570359648283
0,0,0.3082640939491688
0,0,0.38142335241616815
0,0,0.37282024210487547
0,0,0.40712925233373565
0,0,0.4070054725388713
0,0,0.45470188437566594
0,0,0.4788884971698863
0,0,0.4890789639836586
0,0,0.5103996748377894
0,0,0.5337135091521504
0,0,0.32413318376865774
0,0,0.4410299349516459
0,0,0.4357343413668689
0,0,0.5514822511576392
0,0,0.4331198276420867
0,0,0.42478138602762816
0,0,0.36888362161225013
0,0,0.335777592932744
0,0,0.32821294842162885
0,0,0.27459496820292917
0,0,0.29107316039287434
0,0,0.30793535027905705
0,0,0.24291987299931722
0,0,0.27037432567144404
