if_score,lstm_score,fusion_score,severity,anomaly
0.029089352346149677,0.4976328871935025,0.333642649996929,WEAK,False
0.06719190296946392,0.5164449646316785,0.3592063930499034,WEAK,False
0.14148979924887128,0.431923274179718,0.33027155795392166,WEAK,False
0.1373406103576426,0.5059303515618674,0.3769239421403887,MODERATE,False
0.029490947350928,0.4812011636081582,0.3231025879181276,WEAK,False
0.06556051786006722,0.40785696963561524,0.28805321151417346,WEAK,False
0.11514224223221908,0.36331560762467735,0.27645492973731695,WEAK,False
0.10505104809901017,0.3891606962485758,0.28972231939622783,WEAK,False
0.04416311042585003,0.4047206455425629,0.27852550825171335,WEAK,False
0.08432689319556985,0.36888078136018465,0.26928692050256947,WEAK,False
0.11330659598831738,0.4151628193978212,0.30951314120449486,WEAK,False
0.11138349226809341,0.465996252039549,0.3418817861195395,WEAK,False
0.12653420520331282,0.39287901804881337,0.2996583335528882,WEAK,False
0.03355029691150385,0.4608357206356122,0.3112858223321743,WEAK,False
0.07799235536548277,0.47199814139504925,0.334096116284701,WEAK,False
0.14495665853392464,0.39779255132768876,0.3092999888498713,WEAK,False
0.12425503440245828,0.37395003070133226,0.28655678199672635,WEAK,False
0.03355029691150385,0.44601527714078804,0.3016525340605386,WEAK,False
0.10196465554262601,0.4255630706105787,0.31230362533679523,WEAK,False
0.11413989357118176,0.39073420302133766,0.2939261947137831,WEAK,False
0.10497780601986617,0.41167949247248986,0.3043339022140716,WEAK,False
0.11362634633050933,0.3365099054246897,0.2585006597417266,WEAK,False
0.030228726104517656,0.40519142945516257,0.2739544832824369,WEAK,False
0.06808158480431725,0.41783788046755704,0.2954231769854231,WEAK,False
0.031034664421646263,0.32799076011778866,0.22405612662413885,WEAK,False
0.06828274147332458,0.3223409283662751,0.23342056295374242,WEAK,False
0.12966410788336674,0.3233618705515253,0.2555676536176698,WEAK,False
0.08952865222077355,0.3804925488796238,0.2786551850490262,WEAK,False
0.15313207131811796,0.30421529940162334,0.25133616957239646,WEAK,False
0.10424962026432572,0.5477405877294883,0.3925187491166814,MODERATE,False
0.15422605199028072,0.5262748236136535,0.396057753545473,MODERATE,False
0.11580478610807726,0.5184749754380651,0.3775404091725693,MODERATE,False
0.030462298528342646,0.4659622159499779,0.3135372448524056,WEAK,False
0.06845810198608443,0.40172045101880777,0.28507862885735463,WEAK,False
0.043585755781076596,0.4076541004372029,0.2802301798075587,WEAK,False
0.08239676390096318,0.3577845572989312,0.2613988296096424,WEAK,False
0.11124472978084482,0.28423651058630234,0.22368938730439222,WEAK,False
0.1559810443444572,0.33060281198116964,0.2694851933083203,WEAK,False
0.10449780572695916,0.3350843949976641,0.25437908875291737,WEAK,False
0.1080511016963151,0.41259765399084736,0.3060063606877611,WEAK,False
0.10939612340133442,0.3726574670382243,0.2805159967653128,WEAK,False
0.12078813414545919,0.4630213963615077,0.34323975458589073,WEAK,False
0.10143123679968458,0.4264771938218396,0.3127111088640853,WEAK,False
0.13116599579354893,0.3593445975152342,0.27948208691264437,WEAK,False
0.157731297640961,0.442245758450293,0.3426656971670268,WEAK,False
0.12059505332575515,0.436685539517643,0.32605386935048225,WEAK,False
0.11338686492941996,0.31838701436559735,0.24663696206293528,WEAK,False
0.10880382667075267,0.3084445409402002,0.23857029094589355,WEAK,False
0.11722444103613061,0.2545512934159152,0.2064868950829906,WEAK,False
0.11192872847368263,0.22658752084286138,0.1864569435136488,WEAK,False
0.11368780725201183,0.19575250501822705,0.16702986080005172,WEAK,False
0.12192873418358663,0.21575060441835495,0.18291294983618606,WEAK,False
0.12752552645001786,0.2373234625078406,0.19889418488760263,WEAK,False
0.03369831535774165,0.2767243450303268,0.19166523464492197,WEAK,False
0.06857993140469765,0.23950211409628952,0.17967935015423236,WEAK,False
0.030462298528342646,0.22523408051948182,0.15706395682258312,WEAK,False
0.08254402843020758,0.3040479417913456,0.2265215721149473,WEAK,False
0.043585755781076596,0.2936419534078971,0.20612228423850992,WEAK,False
0.08239676390096318,0.3696965200423118,0.26914160539283977,WEAK,False
0.1562814445795535,0.28519511772355616,0.24007533212315524,WEAK,False
0.028099676668776608,0.4460999770826839,0.2997998719378163,WEAK,False
0.06826566102133375,0.4607089658903297,0.3233538091861811,WEAK,False
0.12857810788877017,0.39466135230747984,0.30153221676093145,WEAK,False
0.14714150110949187,0.4353881989331765,0.33450185469488686,WEAK,False
0.14714150110949187,0.4117628700210532,0.3191453909020067,WEAK,False
0.17671074400849224,0.5452094588341561,0.4162349086451737,MODERATE,False
0.12748496055678837,0.4164405359817598,0.3153060845830198,WEAK,False
0.14714150110949187,0.44614071273045136,0.34149098866311556,WEAK,False
0.14714150110949187,0.4435850079743055,0.3398297805716207,WEAK,False
0.17671074400849224,0.38986388871796035,0.3152602880696465,WEAK,False
0.14712082831907752,0.30014841659386937,0.24658876069769226,WEAK,False
0.030462298528342646,0.25453421650297686,0.17610904521185491,WEAK,False
0.06702363614727941,0.17922658446685916,0.13995555255500625,WEAK,False
0.129771352277181,0.21398542373248902,0.1845104987231312,WEAK,False
0.4062442016337264,0.3080270754768966,0.371868207478836,MODERATE,False
0.42008210477817404,2.403204386642594,1.709111587990047,STRONG,False
0.042153243872012636,9.779517355241799,6.371439916262374,STRONG,True
0.08239676390096318,9.450437321784708,6.171623126525398,STRONG,True
0.08812337831073358,9.430637930083156,6.160757836962809,STRONG,True
0.08838741931309241,9.464166100366127,6.1826435619975655,STRONG,True
0.08812337831073358,9.454640582946261,6.176359561323826,STRONG,True
0.02920895024966297,9.459963431662828,6.15919936316822,STRONG,True
0.06796098309991316,9.485142603999224,6.189129036684466,STRONG,True
0.12702465700545934,9.419074025087957,6.166856746259083,STRONG,True
0.09037564905253853,9.316772766320044,6.087533775276417,STRONG,True
0.03647321994620761,7.632588757068077,4.973948319075423,STRONG,True
0.0774258813572038,0.3737888315736105,0.27006179899786814,WEAK,True
0.030462298528342646,0.3057238564265379,0.20938231116216957,WEAK,True
0.06796098309991316,0.215274762374916,0.163714939628665,WEAK,True
0.10915018270294874,0.22290672687473317,0.1830919364146086,WEAK,False
0.39469396345782876,0.3940687036115438,0.39447512251162903,MODERATE,False
0.42008210477817404,3.3084472730380163,2.2975194641470718,STRONG,False
0.03369831535774165,10.311166790593827,6.714052824261197,STRONG,True
0.07859971862620063,10.006261931095745,6.531580156731405,STRONG,True
0.07923403818346081,10.034787811103559,6.550343990581525,STRONG,True
0.07833716413228192,10.111859874960912,6.6001269261708915,STRONG,True
0.08149230843506339,10.226230426939392,6.675572085462877,STRONG,True
0.10412681511374255,10.216637020981635,6.677258448927873,STRONG,True
0.16403514127032598,10.246306908565874,6.717511790012432,STRONG,True
0.12788480770552885,10.198191180097805,6.673583949760508,STRONG,True
0.04167704790595855,10.052005278446595,6.548390397757372,STRONG,True
0.08239676390096318,7.388925921521744,4.831640716354471,STRONG,True
0.11313164088452726,0.2405722256430623,0.19596802097757504,WEAK,True
0.03369831535774165,0.28647696523334626,0.19800443777688465,WEAK,True
0.07007311937747684,0.3130089374344478,0.22798140111450796,WEAK,True
0.10762481803165314,0.3182495051474498,0.24453086465692098,WEAK,False
0.11291112446011425,0.4525421246589614,0.3336712745893649,WEAK,False
0.038218850807754556,0.4794053296960064,0.32499006208511827,WEAK,False
0.08268448001476031,0.480181700729919,0.34105767347961347,WEAK,False
0.10524074012292794,0.38309600915268804,0.285846664992272,WEAK,False
0.12822831720360095,0.45299803384911264,0.33932863302318356,WEAK,False
0.157731297640961,0.4954622088133204,0.3772563899029946,MODERATE,False
0.12059505332575515,0.5127690802495258,0.3755081708262061,MODERATE,False
0.030228726104517656,0.5521833502756611,0.36949923181576094,MODERATE,False
0.06753726932509557,0.4873929651186412,0.34044347159090027,WEAK,False
0.03692071500283167,0.3351637219148797,0.2307786694956629,WEAK,False
0.07927400239735538,0.3706979766432121,0.26869958565716223,WEAK,False
0.11338686492941996,0.2910916891507958,0.22889500067331425,WEAK,False
0.03355029691150385,0.2548915354465325,0.17742210195927247,WEAK,False
0.06760599001167211,0.30777497009561483,0.22371582706623488,WEAK,False
0.10880382667075267,0.27853724914446065,0.21913055127866285,WEAK,False
0.11722444103613061,0.32496380837385513,0.25225502980565156,WEAK,False
0.12752552645001786,0.34089994722430794,0.2662188999533064,WEAK,False
0.15422605199028072,0.4009859286012991,0.31461997178744266,WEAK,False
0.11580478610807726,0.36932157025019186,0.28059069580045176,WEAK,False
0.11124472978084482,0.4034493259224912,0.301177717272915,WEAK,False
0.042282708924193335,0.4052357966570942,0.27820221595057887,WEAK,False
0.08981979949368879,0.36530893817116583,0.2688877396340489,WEAK,False
0.05333824869030446,0.29836400801917945,0.2126049922540732,WEAK,False
0.0998007325293912,0.207587608672594,0.16986220202247304,WEAK,False
